raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId
684,1967,9,346,167,18,19,5
684,1967,9,347,167,9,20,5
684,1967,9,361,66,0,21,54
685,1967,20,304,191,2,1,1
685,1967,20,356,191,7,2,1
685,1967,20,278,6,8,3,1
685,1967,20,341,11,6,4,1
685,1967,20,262,180,19,5,1
685,1967,20,347,167,16,6,1
685,1967,20,390,182,20,7,1
685,1967,20,389,191,17,8,11
685,1967,20,388,66,15,9,12
685,1967,20,322,26,22,10,12
685,1967,20,345,167,10,11,12
685,1967,20,364,190,4,12,86
685,1967,20,235,82,18,13,22
685,1967,20,391,90,25,14,13
685,1967,20,346,167,12,15,48
685,1967,20,289,180,13,16,22
685,1967,20,365,26,14,17,22
685,1967,20,328,66,3,18,24
685,1967,20,373,180,1,19,22
685,1967,20,358,167,9,20,21
685,1967,20,379,90,23,21,21
685,1967,20,360,190,5,22,44
685,1967,20,374,66,11,23,24
685,1967,20,377,82,21,24,5
686,1967,48,356,191,7,1,1
686,1967,48,304,191,3,2,1
686,1967,48,364,190,5,3,11
686,1967,48,289,180,2,4,12
686,1967,48,374,66,10,5,13
686,1967,48,278,6,4,6,13
686,1967,48,360,194,6,7,14
686,1967,48,347,167,14,8,15
686,1967,48,322,66,12,9,15
686,1967,48,370,167,13,10,16
686,1967,48,392,176,17,11,19
686,1967,48,373,180,1,12,80
686,1967,48,326,180,16,13,2
686,1967,48,328,66,9,14,37
686,1967,48,371,189,15,15,62
686,1967,48,388,66,11,16,20
686,1967,48,358,167,8,17,80
686,1967,48,393,170,0,18,81
687,1967,14,341,11,9,1,1
687,1967,14,356,191,2,2,1
687,1967,14,373,180,1,3,1
687,1967,14,358,167,11,4,1
687,1967,14,374,66,12,5,11
687,1967,14,235,167,15,6,12
687,1967,14,278,6,4,7,14
687,1967,14,289,180,8,8,5
687,1967,14,346,167,13,9,3
687,1967,14,394,180,17,10,5
687,1967,14,360,194,3,11,5
687,1967,14,347,167,14,12,25
687,1967,14,328,66,7,13,5
687,1967,14,304,191,6,14,25
687,1967,14,389,191,18,15,5
687,1967,14,388,66,16,16,98
687,1967,14,375,190,10,17,5
687,1967,14,364,190,5,18,5
688,1967,46,373,180,2,1,1
688,1967,46,289,180,1,2,1
688,1967,46,304,191,6,3,11
688,1967,46,346,167,12,4,12
688,1967,46,356,191,5,5,14
688,1967,46,347,167,15,6,17
688,1967,46,306,187,18,7,17
688,1967,46,341,11,11,8,91
688,1967,46,278,6,4,9,5
688,1967,46,328,66,10,10,98
688,1967,46,235,167,16,11,25
688,1967,46,389,191,17,12,5
688,1967,46,388,66,14,13,5
688,1967,46,374,66,13,14,5
688,1967,46,358,167,8,15,5
688,1967,46,364,190,3,16,22
688,1967,46,360,194,9,17,47
688,1967,46,382,180,7,18,80
689,1967,32,373,180,1,1,1
689,1967,32,356,191,5,2,1
689,1967,32,304,191,6,3,11
689,1967,32,341,11,7,4,11
689,1967,32,374,66,11,5,12
689,1967,32,345,167,13,6,12
689,1967,32,306,187,14,7,12
689,1967,32,395,6,16,8,12
689,1967,32,278,6,2,9,60
689,1967,32,347,167,17,10,14
689,1967,32,389,191,19,11,14
689,1967,32,346,167,10,12,25
689,1967,32,360,194,8,13,51
689,1967,32,388,66,15,14,44
689,1967,32,328,66,12,15,5
689,1967,32,289,180,4,16,86
689,1967,32,382,176,9,17,22
689,1967,32,364,189,3,18,21
689,1967,32,392,176,10,19,69
690,1966,6,328,66,3,1,1
690,1966,6,385,6,5,2,1
690,1966,6,289,66,4,3,11
690,1966,6,396,66,16,4,15
690,1966,6,386,167,9,5,7
690,1966,6,389,167,15,6,62
690,1966,6,347,167,16,7,62
690,1966,6,373,172,1,8,22
690,1966,6,358,167,7,9,5
690,1966,6,346,181,13,10,8
690,1966,6,374,176,12,11,22
690,1966,6,356,191,11,12,6
690,1966,6,341,6,2,13,7
690,1966,6,304,183,6,14,7
690,1966,6,360,187,10,15,44
690,1966,6,383,183,8,16,5
691,1966,13,341,6,1,1,1
691,1966,13,358,167,2,2,1
691,1966,13,385,6,5,3,11
691,1966,13,356,191,4,4,12
691,1966,13,386,167,8,5,13
691,1966,13,389,167,12,6,62
691,1966,13,364,189,15,7,62
691,1966,13,328,66,3,8,3
691,1966,13,347,167,6,9,3
691,1966,13,374,176,7,10,3
691,1966,13,289,66,9,11,3
691,1966,13,373,172,10,12,5
691,1966,13,396,66,11,13,3
691,1966,13,304,183,13,14,3
691,1966,13,346,167,14,15,3
691,1966,13,360,188,0,16,54
691,1966,13,397,176,0,17,5
691,1966,13,398,66,0,18,54
692,1966,55,356,191,4,1,1
692,1966,55,387,6,3,2,1
692,1966,55,304,191,9,3,12
692,1966,55,358,167,5,4,12
692,1966,55,364,189,14,5,13
692,1966,55,399,181,15,6,13
692,1966,55,383,183,12,7,14
692,1966,55,278,167,7,8,14
692,1966,55,389,167,11,9,62
692,1966,55,345,172,13,10,44
692,1966,55,385,6,1,11,62
692,1966,55,347,183,17,12,62
692,1966,55,289,66,8,13,5
692,1966,55,346,167,6,14,69
692,1966,55,374,176,10,15,8
692,1966,55,341,167,2,16,69
692,1966,55,397,176,16,17,6
693,1966,38,356,191,1,1,1
693,1966,38,304,191,2,2,1
693,1966,38,289,66,4,3,11
693,1966,38,373,172,5,4,11
693,1966,38,358,167,7,5,11
693,1966,38,360,188,13,6,12
693,1966,38,388,183,12,7,12
693,1966,38,399,181,16,8,14
693,1966,38,396,66,14,9,14
693,1966,38,389,167,17,10,15
693,1966,38,400,192,19,11,17
693,1966,38,383,183,10,12,62
693,1966,38,346,167,11,13,62
693,1966,38,341,167,6,14,7
693,1966,38,347,183,15,15,8
693,1966,38,397,176,20,16,6
693,1966,38,328,66,8,17,5
693,1966,38,374,176,9,18,44
693,1966,38,364,189,3,19,5
693,1966,38,401,91,18,20,5
694,1966,39,356,191,1,1,1
694,1966,39,289,66,7,2,11
694,1966,39,373,172,3,3,12
694,1966,39,328,66,8,4,12
694,1966,39,374,176,12,5,13
694,1966,39,385,6,9,6,13
694,1966,39,347,167,13,7,16
694,1966,39,399,181,17,8,16
694,1966,39,389,167,16,9,16
694,1966,39,346,167,11,10,5
694,1966,39,383,183,14,11,22
694,1966,39,341,167,10,12,10
694,1966,39,304,191,2,13,80
694,1966,39,397,176,15,14,80
694,1966,39,364,189,4,15,44
694,1966,39,387,6,5,16,3
694,1966,39,358,167,6,17,3
695,1966,20,356,191,5,1,1
695,1966,20,341,167,2,2,1
695,1966,20,358,167,9,3,1
695,1966,20,289,66,10,4,1
695,1966,20,328,66,3,5,1
695,1966,20,385,6,6,6,1
695,1966,20,364,189,8,7,10
695,1966,20,397,176,17,8,11
695,1966,20,374,176,13,9,91
695,1966,20,373,172,1,10,3
695,1966,20,400,192,26,11,22
695,1966,20,375,6,4,12,10
695,1966,20,387,6,7,13,3
695,1966,20,304,191,15,14,80
695,1966,20,347,167,12,15,8
695,1966,20,396,66,11,16,5
695,1966,20,383,183,14,17,7
695,1966,20,399,181,25,18,3
695,1966,20,389,167,0,19,82
696,1966,14,375,6,2,1,1
696,1966,14,387,6,1,2,1
696,1966,14,304,191,10,3,1
696,1966,14,358,167,8,4,11
696,1966,14,374,176,14,5,11
696,1966,14,383,183,15,6,12
696,1966,14,396,66,18,7,13
696,1966,14,397,176,13,8,5
696,1966,14,402,172,20,9,15
696,1966,14,394,6,16,10,62
696,1966,14,373,176,3,11,6
696,1966,14,346,167,17,12,5
696,1966,14,385,6,5,13,80
696,1966,14,341,167,4,14,95
696,1966,14,386,11,7,15,3
696,1966,14,356,191,6,16,44
696,1966,14,364,190,19,17,5
696,1966,14,328,66,9,18,95
696,1966,14,347,167,12,19,37
696,1966,14,289,66,11,20,5
696,1966,14,403,189,0,21,81
696,1966,14,278,181,0,22,81
697,1966,46,373,176,2,1,1
697,1966,46,358,167,9,2,60
697,1966,46,341,167,4,3,11
697,1966,46,346,167,13,4,13
697,1966,46,360,187,11,5,13
697,1966,46,397,172,19,6,17
697,1966,46,404,66,17,7,91
697,1966,46,386,11,8,8,62
697,1966,46,374,176,12,9,80
697,1966,46,405,11,18,10,5
697,1966,46,347,167,15,11,62
697,1966,46,356,191,1,12,5
697,1966,46,328,66,6,13,5
697,1966,46,289,66,5,14,24
697,1966,46,385,6,3,15,5
697,1966,46,304,191,7,16,5
697,1966,46,345,176,10,17,31
697,1966,46,364,190,14,18,8
697,1966,46,396,189,16,19,2
698,1966,32,341,167,1,1,1
698,1966,32,356,191,4,2,1
698,1966,32,304,191,6,3,11
698,1966,32,386,11,3,4,11
698,1966,32,364,189,9,5,11
698,1966,32,347,167,12,6,12
698,1966,32,397,176,17,7,14
698,1966,32,405,11,13,8,15
698,1966,32,345,176,8,9,24
698,1966,32,360,187,14,10,5
698,1966,32,346,167,11,11,22
698,1966,32,358,167,5,12,22
698,1966,32,404,66,16,13,7
698,1966,32,328,66,10,14,44
698,1966,32,396,190,18,15,69
698,1966,32,289,66,7,16,5
698,1966,32,373,176,2,17,6
698,1966,32,382,167,15,18,25
699,1965,56,373,172,1,1,1
699,1965,56,341,6,2,2,1
699,1965,56,289,66,5,3,1
699,1965,56,374,172,4,4,1
699,1965,56,360,170,8,5,11
699,1965,56,328,66,11,6,12
699,1965,56,346,181,14,7,12
699,1965,56,356,183,3,8,14
699,1965,56,406,182,16,9,14
699,1965,56,362,51,17,10,16
699,1965,56,408,176,13,11,18
699,1965,56,380,181,15,12,88
699,1965,56,368,185,20,13,55
699,1965,56,407,182,19,14,111
699,1965,56,385,6,6,15,80
699,1965,56,383,183,12,16,62
699,1965,56,347,183,7,17,8
699,1965,56,358,170,10,18,10
699,1965,56,340,170,18,19,86
699,1965,56,364,183,9,20,80
699,1965,56,409,186,0,21,81
699,1965,56,410,172,0,22,81
699,1965,56,411,184,0,23,81
699,1965,56,412,180,0,24,81
699,1965,56,413,172,0,25,81
699,1965,56,414,172,0,26,97
699,1965,56,334,185,0,27,97
699,1965,56,293,180,0,28,97
699,1965,56,415,93,0,29,54
699,1965,56,416,167,0,30,54
699,1965,56,417,170,0,31,54
700,1965,6,289,66,1,1,1
700,1965,6,385,6,4,2,1
700,1965,6,328,66,3,3,1
700,1965,6,341,6,5,4,60
700,1965,6,360,170,7,5,12
700,1965,6,346,181,10,6,12
700,1965,6,347,183,13,7,13
700,1965,6,304,183,8,8,18
700,1965,6,383,183,9,9,112
700,1965,6,406,172,14,10,3
700,1965,6,356,183,2,11,5
700,1965,6,370,176,6,12,36
700,1965,6,405,11,15,13,6
700,1965,6,380,181,11,14,5
700,1965,6,305,176,12,15,6
700,1965,6,386,11,17,16,86
700,1965,6,358,170,0,17,81
701,1965,13,373,172,2,1,1
701,1965,13,328,66,3,2,1
701,1965,13,360,170,9,3,11
701,1965,13,356,183,10,4,11
701,1965,13,289,66,1,5,11
701,1965,13,386,11,4,6,11
701,1965,13,374,172,12,7,11
701,1965,13,346,181,8,8,11
701,1965,13,385,6,15,9,12
701,1965,13,364,183,5,10,12
701,1965,13,358,170,14,11,13
701,1965,13,376,66,17,12,13
701,1965,13,404,176,16,13,15
701,1965,13,370,176,13,14,3
701,1965,13,418,66,20,15,48
701,1965,13,347,183,7,16,80
701,1965,13,405,11,11,17,6
701,1965,13,341,6,6,18,5
701,1965,13,380,181,19,19,80
702,1965,51,373,172,1,1,1
702,1965,51,328,66,2,2,1
702,1965,51,341,6,4,3,1
702,1965,51,304,183,6,4,1
702,1965,51,289,66,13,5,11
702,1965,51,346,181,14,6,11
702,1965,51,374,172,10,7,11
702,1965,51,385,6,3,8,3
702,1965,51,383,183,15,9,69
702,1965,51,360,170,9,10,22
702,1965,51,347,183,11,11,91
702,1965,51,278,176,8,12,69
702,1965,51,404,176,17,13,6
702,1965,51,364,183,5,14,5
702,1965,51,386,11,7,15,80
702,1965,51,405,11,16,16,80
702,1965,51,358,170,12,17,3
703,1965,9,373,172,1,1,1
703,1965,9,289,66,2,2,1
703,1965,9,341,6,5,3,1
703,1965,9,374,172,6,4,1
703,1965,9,328,66,4,5,1
703,1965,9,364,183,7,6,11
703,1965,9,347,183,14,7,11
703,1965,9,380,181,13,8,12
703,1965,9,346,181,18,9,12
703,1965,9,360,170,11,10,13
703,1965,9,420,181,20,11,17
703,1965,9,418,66,19,12,88
703,1965,9,370,176,16,13,50
703,1965,9,358,170,12,14,5
703,1965,9,404,176,15,15,5
703,1965,9,419,170,21,16,80
703,1965,9,383,183,17,17,6
703,1965,9,304,183,10,18,91
703,1965,9,386,11,3,19,98
703,1965,9,385,6,9,20,5
703,1965,9,356,183,8,21,54
703,1965,9,421,186,0,22,81
703,1965,9,422,172,0,23,81
704,1965,39,373,172,2,1,1
704,1965,39,328,66,6,2,1
704,1965,39,364,183,5,3,1
704,1965,39,289,66,1,4,1
704,1965,39,304,183,7,5,11
704,1965,39,386,11,3,6,11
704,1965,39,341,6,4,7,11
704,1965,39,374,172,8,8,11
704,1965,39,385,6,12,9,11
704,1965,39,404,176,13,10,12
704,1965,39,380,181,11,11,13
704,1965,39,370,176,17,12,13
704,1965,39,346,181,10,13,113
704,1965,39,358,170,14,14,51
704,1965,39,360,170,9,15,24
704,1965,39,347,183,15,16,44
704,1965,39,383,183,16,17,5
705,1965,20,373,172,1,1,1
705,1965,20,289,66,3,2,1
705,1965,20,364,183,5,3,1
705,1965,20,358,170,8,4,1
705,1965,20,356,183,14,5,1
705,1965,20,385,6,7,6,1
705,1965,20,347,183,9,7,1
705,1965,20,418,66,19,8,11
705,1965,20,341,6,4,9,6
705,1965,20,346,181,11,10,5
705,1965,20,374,172,6,11,7
705,1965,20,423,172,12,12,47
705,1965,20,370,176,17,13,47
705,1965,20,360,170,10,14,6
705,1965,20,304,183,13,15,95
705,1965,20,278,176,16,16,10
705,1965,20,406,172,20,17,44
705,1965,20,328,66,2,18,22
705,1965,20,380,181,18,19,6
705,1965,20,424,66,0,20,81
705,1965,20,420,183,0,21,81
706,1965,14,328,66,3,1,1
706,1965,14,289,66,4,2,1
706,1965,14,364,183,9,3,1
706,1965,14,385,6,5,4,1
706,1965,14,360,170,11,5,11
706,1965,14,370,176,13,6,11
706,1965,14,347,183,14,7,12
706,1965,14,358,170,7,8,12
706,1965,14,404,176,18,9,12
706,1965,14,373,172,1,10,48
706,1965,14,374,172,8,11,91
706,1965,14,425,6,15,12,5
706,1965,14,424,66,21,13,51
706,1965,14,386,11,17,14,80
706,1965,14,304,183,12,15,22
706,1965,14,380,181,16,16,5
706,1965,14,346,181,10,17,6
706,1965,14,402,172,20,18,6
706,1965,14,341,6,2,19,8
706,1965,14,405,11,6,20,80
706,1965,14,418,66,23,21,6
706,1965,14,394,183,19,22,5
706,1965,14,426,66,22,23,5
707,1965,46,289,66,1,1,1
707,1965,46,364,183,8,2,1
707,1965,46,356,183,7,3,1
707,1965,46,385,6,5,4,11
707,1965,46,345,6,15,5,11
707,1965,46,358,170,13,6,12
707,1965,46,386,11,3,7,12
707,1965,46,347,183,10,8,13
707,1965,46,396,6,14,9,14
707,1965,46,370,176,16,10,19
707,1965,46,346,181,11,11,45
707,1965,46,382,172,17,12,112
707,1965,46,405,11,12,13,114
707,1965,46,328,66,6,14,22
707,1965,46,373,172,9,15,5
707,1965,46,360,170,2,16,51
707,1965,46,374,172,4,17,5
707,1965,46,404,176,18,18,100
708,1965,32,386,11,3,1,1
708,1965,32,364,183,2,2,1
708,1965,32,374,172,6,3,1
708,1965,32,346,181,11,4,1
708,1965,32,405,11,10,5,11
708,1965,32,370,176,17,6,11
708,1965,32,345,6,14,7,13
708,1965,32,385,6,7,8,13
708,1965,32,289,66,5,9,5
708,1965,32,382,172,9,10,80
708,1965,32,347,183,12,11,22
708,1965,32,358,170,16,12,80
708,1965,32,356,183,14,13,44
708,1965,32,328,66,8,14,8
708,1965,32,396,176,18,15,22
708,1965,32,360,170,15,16,6
708,1965,32,373,172,1,17,5
708,1965,32,404,176,0,18,54
708,1965,32,375,6,0,19,54
709,1964,6,289,66,3,1,1
709,1964,6,386,66,8,2,11
709,1964,6,397,172,6,3,13
709,1964,6,373,172,1,4,5
709,1964,6,347,170,11,5,14
709,1964,6,305,176,15,6,14
709,1964,6,383,183,12,7,6
709,1964,6,346,176,16,8,115
709,1964,6,403,170,9,9,22
709,1964,6,385,6,7,10,6
709,1964,6,364,183,5,11,6
709,1964,6,427,66,13,12,25
709,1964,6,356,183,2,13,98
709,1964,6,360,170,10,14,67
709,1964,6,341,6,4,15,6
709,1964,6,401,94,14,16,95
709,1964,6,278,176,0,17,81
709,1964,6,309,176,0,18,81
709,1964,6,428,176,0,19,81
709,1964,6,404,176,0,20,54
709,1964,6,429,92,0,21,54
709,1964,6,394,66,0,22,54
709,1964,6,408,66,0,23,54
710,1964,39,373,172,2,1,1
710,1964,39,341,6,4,2,1
710,1964,39,397,172,6,3,11
710,1964,39,289,66,3,4,11
710,1964,39,278,176,13,5,11
710,1964,39,383,183,11,6,12
710,1964,39,360,170,5,7,12
710,1964,39,403,170,9,8,14
710,1964,39,347,181,12,9,14
710,1964,39,394,66,16,10,16
710,1964,39,386,66,8,11,116
710,1964,39,305,176,14,12,24
710,1964,39,346,181,18,13,113
710,1964,39,356,183,7,14,80
710,1964,39,364,183,1,15,38
710,1964,39,385,6,10,16,80
710,1964,39,430,95,17,17,5
710,1964,39,408,66,0,18,3
711,1964,13,373,172,6,1,1
711,1964,13,360,170,7,2,1
711,1964,13,356,183,3,3,1
711,1964,13,386,66,8,4,1
711,1964,13,289,66,2,5,48
711,1964,13,364,183,1,6,60
711,1964,13,401,94,12,7,11
711,1964,13,394,66,17,8,11
711,1964,13,397,172,4,9,25
711,1964,13,404,94,16,10,14
711,1964,13,309,172,10,11,2
711,1964,13,346,183,13,12,5
711,1964,13,403,170,15,13,5
711,1964,13,385,6,9,14,5
711,1964,13,429,92,20,15,5
711,1964,13,347,183,14,16,100
711,1964,13,341,6,5,17,5
711,1964,13,278,176,11,18,5
712,1964,53,364,183,2,1,1
712,1964,53,289,66,6,2,1
712,1964,53,356,183,5,3,1
712,1964,53,397,172,4,4,1
712,1964,53,386,66,9,5,1
712,1964,53,360,170,7,6,11
712,1964,53,403,170,10,7,11
712,1964,53,305,176,13,8,11
712,1964,53,385,6,8,9,12
712,1964,53,278,176,14,10,14
712,1964,53,427,66,16,11,15
712,1964,53,383,183,15,12,17
712,1964,53,404,94,11,13,3
712,1964,53,373,172,1,14,5
712,1964,53,341,6,3,15,5
712,1964,53,401,94,12,16,3
712,1964,53,346,181,17,17,8
713,1964,38,373,172,1,1,1
713,1964,38,289,66,2,2,1
713,1964,38,341,6,5,3,1
713,1964,38,356,183,4,4,11
713,1964,38,385,6,8,5,12
713,1964,38,403,170,15,6,12
713,1964,38,383,183,7,7,12
713,1964,38,386,66,14,8,13
713,1964,38,374,172,13,9,13
713,1964,38,404,94,10,10,13
713,1964,38,346,181,16,11,14
713,1964,38,394,66,21,12,14
713,1964,38,364,183,3,13,15
713,1964,38,399,170,20,14,117
713,1964,38,347,181,9,15,23
713,1964,38,309,176,22,16,24
713,1964,38,408,66,17,17,6
713,1964,38,420,181,23,18,3
713,1964,38,401,176,18,19,100
713,1964,38,305,176,12,20,108
713,1964,38,278,176,11,21,8
713,1964,38,360,170,6,22,6
713,1964,38,380,182,19,23,3
713,1964,38,427,66,25,24,81
713,1964,38,370,66,24,25,54
714,1964,20,341,6,1,1,1
714,1964,20,289,66,5,2,1
714,1964,20,385,6,4,3,1
714,1964,20,346,181,10,4,1
714,1964,20,427,66,14,5,84
714,1964,20,408,66,16,6,11
714,1964,20,386,66,11,7,11
714,1964,20,374,172,17,8,11
714,1964,20,423,172,19,9,11
714,1964,20,364,183,3,10,11
714,1964,20,278,176,9,11,22
714,1964,20,356,183,6,12,24
714,1964,20,405,11,22,13,3
714,1964,20,309,176,18,14,3
714,1964,20,373,172,2,15,5
714,1964,20,360,170,7,16,5
714,1964,20,383,183,15,17,22
714,1964,20,431,170,20,18,8
714,1964,20,394,66,21,19,37
714,1964,20,403,170,8,20,5
714,1964,20,347,181,12,21,10
714,1964,20,305,176,13,22,5
714,1964,20,429,92,0,23,81
715,1964,57,385,6,7,1,1
715,1964,57,386,66,5,2,1
715,1964,57,383,183,14,3,13
715,1964,57,408,66,19,4,13
715,1964,57,404,94,11,5,13
715,1964,57,347,183,10,6,14
715,1964,57,394,66,15,7,19
715,1964,57,305,176,18,8,88
715,1964,57,356,183,6,9,118
715,1964,57,358,181,13,10,38
715,1964,57,403,170,20,11,3
715,1964,57,364,183,4,12,22
715,1964,57,360,170,9,13,5
715,1964,57,374,172,8,14,86
715,1964,57,373,172,3,15,86
715,1964,57,401,94,16,16,22
715,1964,57,346,181,12,17,3
715,1964,57,341,6,2,18,22
715,1964,57,278,172,17,19,5
715,1964,57,289,66,1,20,99
716,1964,14,341,6,1,1,1
716,1964,14,360,170,5,2,1
716,1964,14,385,6,7,3,11
716,1964,14,386,66,9,4,11
716,1964,14,404,94,13,5,11
716,1964,14,374,172,8,6,11
716,1964,14,346,181,6,7,11
716,1964,14,394,66,15,8,11
716,1964,14,375,6,16,9,11
716,1964,14,364,183,2,10,13
716,1964,14,383,183,14,11,13
716,1964,14,347,183,12,12,14
716,1964,14,309,176,18,13,16
716,1964,14,356,183,11,14,5
716,1964,14,373,172,4,15,5
716,1964,14,432,96,19,16,80
716,1964,14,427,66,21,17,98
716,1964,14,405,11,10,18,23
716,1964,14,305,176,17,19,5
716,1964,14,289,66,3,20,8
716,1964,14,401,94,0,21,81
716,1964,14,402,181,0,22,81
716,1964,14,340,170,0,23,81
716,1964,14,420,181,0,24,81
717,1964,46,289,66,4,1,1
717,1964,46,341,6,2,2,1
717,1964,46,346,181,12,3,11
717,1964,46,386,66,13,4,13
717,1964,46,433,172,17,5,13
717,1964,46,401,94,15,6,14
717,1964,46,373,172,1,7,60
717,1964,46,305,176,15,8,108
717,1964,46,364,183,3,9,51
717,1964,46,434,181,18,10,62
717,1964,46,385,6,8,11,5
717,1964,46,374,172,1,12,98
717,1964,46,405,11,14,13,25
717,1964,46,278,176,11,14,5
717,1964,46,347,183,9,15,36
717,1964,46,360,170,5,16,5
717,1964,46,356,183,7,17,5
717,1964,46,403,170,19,18,80
717,1964,46,404,94,10,19,6
718,1964,32,364,183,2,1,1
718,1964,32,341,6,4,2,1
718,1964,32,385,6,3,3,1
718,1964,32,374,172,5,4,1
718,1964,32,373,172,1,5,5
718,1964,32,345,6,9,6,11
718,1964,32,360,170,10,7,11
718,1964,32,386,66,11,8,11
718,1964,32,403,170,15,9,5
718,1964,32,382,172,14,10,12
718,1964,32,289,66,6,11,12
718,1964,32,404,94,16,12,14
718,1964,32,434,181,19,13,15
718,1964,32,278,176,12,14,6
718,1964,32,356,183,7,15,10
718,1964,32,305,176,17,16,25
718,1964,32,346,181,13,17,48
718,1964,32,347,183,8,18,22
718,1964,32,401,94,18,19,25
719,1963,6,289,66,2,1,1
719,1963,6,386,66,4,2,1
719,1963,6,360,170,8,3,1
719,1963,6,341,6,3,4,1
719,1963,6,408,170,10,5,12
719,1963,6,401,172,9,6,12
719,1963,6,347,170,11,7,16
719,1963,6,373,172,1,8,6
719,1963,6,356,172,16,9,6
719,1963,6,404,176,5,10,3
719,1963,6,435,6,7,11,6
719,1963,6,427,26,14,12,8
719,1963,6,364,34,6,13,24
719,1963,6,440,176,13,14,6
719,1963,6,346,176,12,15,5
719,1963,6,278,26,0,16,54
719,1963,6,428,172,0,17,81
719,1963,6,403,54,0,18,54
719,1963,6,394,54,0,19,54
719,1963,6,436,176,0,20,54
719,1963,6,437,92,0,21,54
719,1963,6,438,92,0,22,54
719,1963,6,439,86,0,23,54
719,1963,6,385,66,0,24,54
719,1963,6,430,95,0,25,54
720,1963,13,373,172,8,1,1
720,1963,13,360,170,5,2,1
720,1963,13,364,34,2,3,11
720,1963,13,386,66,9,4,11
720,1963,13,347,170,13,5,12
720,1963,13,430,95,18,6,12
720,1963,13,408,170,4,7,3
720,1963,13,438,92,19,8,3
720,1963,13,341,6,10,9,98
720,1963,13,289,66,1,10,6
720,1963,13,376,26,16,11,3
720,1963,13,440,176,12,12,3
720,1963,13,346,176,14,13,3
720,1963,13,403,54,17,14,6
720,1963,13,356,34,6,15,98
720,1963,13,278,26,15,16,44
720,1963,13,404,94,7,17,6
720,1963,13,435,6,3,18,98
720,1963,13,394,54,20,19,6
720,1963,13,401,172,11,20,68
720,1963,13,397,172,0,21,54
720,1963,13,375,6,0,22,54
720,1963,13,385,66,0,23,54
720,1963,13,437,92,0,24,54
721,1963,39,373,172,1,1,1
721,1963,39,364,34,14,2,11
721,1963,39,341,6,5,3,11
721,1963,39,404,94,7,4,11
721,1963,39,386,66,6,5,11
721,1963,39,375,6,11,6,12
721,1963,39,346,176,17,7,13
721,1963,39,440,176,18,8,13
721,1963,39,430,95,19,9,15
721,1963,39,401,172,10,10,111
721,1963,39,347,170,8,11,117
721,1963,39,289,66,2,12,25
721,1963,39,356,34,4,13,3
721,1963,39,278,26,12,14,103
721,1963,39,394,54,15,15,80
721,1963,39,403,54,13,16,22
721,1963,39,408,170,9,17,25
721,1963,39,360,170,3,18,6
721,1963,39,423,95,16,19,8
721,1963,39,438,92,0,20,54
721,1963,39,437,92,0,21,54
722,1963,55,373,172,1,1,1
722,1963,55,408,170,8,2,1
722,1963,55,289,66,2,3,1
722,1963,55,356,34,5,4,1
722,1963,55,364,34,3,5,1
722,1963,55,346,176,10,6,11
722,1963,55,278,26,17,7,12
722,1963,55,427,172,15,8,13
722,1963,55,404,94,9,9,14
722,1963,55,385,66,21,10,18
722,1963,55,440,176,18,11,18
722,1963,55,360,170,6,12,80
722,1963,55,401,172,7,13,22
722,1963,55,403,176,13,14,62
722,1963,55,347,170,11,15,62
722,1963,55,418,176,19,16,6
722,1963,55,341,6,4,17,48
722,1963,55,438,92,20,18,67
722,1963,55,386,66,12,19,21
722,1963,55,375,6,0,20,54
722,1963,55,397,172,0,21,54
722,1963,55,394,54,0,22,54
722,1963,55,437,92,0,23,54
722,1963,55,439,86,0,24,54
723,1963,9,373,172,1,1,1
723,1963,9,341,6,5,2,1
723,1963,9,289,66,3,3,1
723,1963,9,386,66,9,4,11
723,1963,9,385,66,8,5,11
723,1963,9,440,176,13,6,12
723,1963,9,278,26,14,7,12
723,1963,9,305,172,17,8,14
723,1963,9,408,170,7,9,14
723,1963,9,430,95,21,10,16
723,1963,9,418,176,22,11,17
723,1963,9,383,26,16,12,17
723,1963,9,436,26,23,13,18
723,1963,9,346,176,15,14,6
723,1963,9,347,170,12,15,51
723,1963,9,364,34,2,16,5
723,1963,9,420,97,19,17,6
723,1963,9,437,92,20,18,80
723,1963,9,356,34,4,19,5
723,1963,9,404,94,11,20,80
723,1963,9,401,172,10,21,48
723,1963,9,438,92,18,22,80
723,1963,9,360,170,6,23,5
723,1963,9,439,86,0,24,54
723,1963,9,394,54,0,25,54
723,1963,9,403,54,0,26,54
724,1963,20,341,6,2,1,1
724,1963,20,373,172,1,2,1
724,1963,20,386,66,6,3,1
724,1963,20,423,95,15,4,1
724,1963,20,440,176,16,5,11
724,1963,20,347,170,12,6,11
724,1963,20,356,34,8,7,11
724,1963,20,401,172,18,8,11
724,1963,20,346,176,9,9,24
724,1963,20,428,172,21,10,15
724,1963,20,430,95,17,11,36
724,1963,20,408,170,10,12,5
724,1963,20,364,34,13,13,6
724,1963,20,432,170,20,14,6
724,1963,20,437,92,19,15,38
724,1963,20,438,92,22,16,3
724,1963,20,360,170,5,17,3
724,1963,20,289,66,4,18,6
724,1963,20,278,26,14,19,3
724,1963,20,435,6,7,20,3
724,1963,20,404,176,11,21,3
724,1963,20,385,66,3,22,3
724,1963,20,429,172,0,23,81
724,1963,20,420,97,0,24,81
