raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId,round,track_type,alt,qualifying_position,is_dnf,circuitRef,status,driver_recent_form,constructor_recent_form,driver_recent_3,driver_recent_10,driver_recent_momentum,constructor_recent_3,constructor_recent_10,constructor_recent_momentum,driver_tracktype_form,constructor_tracktype_form,relative_grid,team_average_form,driver_vs_teammate,driver_circuit_form,constructor_circuit_form,driver_dnf_rate,driver_recent_qualifying_form
603,1974,48,278,66,25,17,62,14,technical,332,,1,mosport,Not classified,26.450000000000003,24.5,29.333333333333332,21.1,-8.23333333333333,23.666666666666668,19.3,-4.366666666666667,11.075757575757576,12.184065934065934,0.9615384615384616,20.575000000000003,5.875,8.0,14.947368421052632,0.5483870967741935,11.195826186392225
603,1974,48,182,6,2,18,3,14,technical,332,,1,mosport,Accident,9.4,11.05,20.333333333333332,9.7,-10.633333333333333,9.0,9.3,0.3000000000000007,13.545454545454545,8.578823529411764,0.07692307692307693,6.7250000000000005,2.675,18.0,10.555555555555555,0.55,11.195826186392225
603,1974,48,252,58,13,19,5,14,technical,332,,1,mosport,Engine,14.0,11.05,12.333333333333334,15.571428571428571,3.2380952380952372,16.0,12.8,-3.1999999999999993,16.5,15.54,0.5,13.5,0.5,12.794050599798199,12.0,0.5714285714285714,11.195826186392225
603,1974,48,187,34,15,20,22,14,technical,332,,1,mosport,Suspension,13.85,13.550000000000002,11.666666666666666,10.8,-0.8666666666666654,14.666666666666666,12.9,-1.7666666666666657,14.083333333333334,13.187096774193549,0.5769230769230769,13.783333333333331,0.0666666666666682,12.794050599798199,14.181818181818182,0.3333333333333333,11.195826186392225
603,1974,48,306,66,17,21,62,14,technical,332,,1,mosport,Not classified,14.7,22.099999999999998,22.333333333333332,18.1,-4.233333333333331,22.0,19.8,-2.1999999999999993,11.469696969696969,12.197260273972603,0.6538461538461539,20.575000000000003,-5.8750000000000036,12.25,15.05,0.4588235294117647,11.195826186392225
603,1974,48,222,25,3,22,23,14,technical,332,,1,mosport,Brakes,4.95,14.7,10.0,5.1,-4.9,6.333333333333333,10.9,4.566666666666667,10.0625,8.804347826086957,0.11538461538461539,9.274999999999999,-4.324999999999998,22.0,8.625,0.3684210526315789,11.195826186392225
603,1974,48,197,58,5,23,86,14,technical,332,,1,mosport,Halfshaft,13.0,13.549999999999999,11.0,11.7,0.6999999999999993,15.333333333333334,13.5,-1.833333333333334,14.789473684210526,15.607843137254902,0.19230769230769232,13.5,-0.5,19.0,13.75,0.7391304347826086,11.195826186392225
603,1974,48,232,80,19,24,64,14,technical,332,,1,mosport,Handling,14.1,16.3,14.333333333333334,16.2,1.8666666666666654,11.666666666666666,19.1,7.433333333333335,13.631578947368421,16.11627906976744,0.7307692307692307,14.1,0.0,15.0,11.666666666666666,0.4782608695652174,11.195826186392225
603,1974,48,326,34,26,25,5,14,technical,332,,1,mosport,Engine,12.794050599798199,18.849999999999998,13.0,13.0,0.0,12.333333333333334,14.8,2.466666666666667,13.0,13.23076923076923,1.0,13.783333333333331,0.0,13.0,14.666666666666666,1.0,11.195826186392225
603,1974,48,233,37,23,26,69,14,technical,332,,1,mosport,Fuel system,19.800000000000004,12.25,13.0,16.8,3.8000000000000007,16.666666666666668,17.7,1.0333333333333314,16.5,13.751592356687897,0.8846153846153846,17.025000000000002,2.775000000000002,12.794050599798199,15.555555555555555,0.75,11.195826186392225
603,1974,48,321,63,0,27,81,14,technical,332,,1,mosport,Did not qualify,26.4,26.8,22.333333333333332,22.0,-0.33333333333333215,23.0,21.6,-1.3999999999999986,21.0,15.892857142857142,0.0,26.4,0.0,12.794050599798199,14.0,0.8461538461538461,11.195826186392225
603,1974,48,283,57,0,28,81,14,technical,332,,1,mosport,Did not qualify,12.794050599798199,25.65,30.333333333333332,30.333333333333332,0.0,26.333333333333332,21.4,-4.933333333333334,31.0,20.083333333333332,0.0,,0.0,12.794050599798199,20.0,1.0,11.195826186392225
603,1974,48,230,37,0,29,81,14,technical,332,,1,mosport,Did not qualify,14.25,12.549999999999999,12.333333333333334,13.1,0.7666666666666657,21.666666666666668,17.6,-4.066666666666666,11.375,13.829113924050633,0.0,17.025000000000002,-2.775000000000002,12.794050599798199,16.6,0.4,11.195826186392225
603,1974,48,270,34,0,30,81,14,technical,332,,1,mosport,Did not qualify,12.794050599798199,18.65,13.5,13.5,0.0,18.0,16.9,-1.1000000000000014,13.5,13.305732484076433,0.0,13.783333333333331,0.0,12.794050599798199,15.461538461538462,0.5,11.195826186392225
604,1974,46,199,34,1,1,1,15,technical,485,,0,watkins_glen,Finished,6.200000000000001,13.95,10.0,12.2,2.1999999999999993,25.0,18.2,-6.800000000000001,11.727272727272727,13.41139240506329,0.037037037037037035,10.116666666666667,-3.916666666666666,15.0,15.0,0.46153846153846156,11.195826186392225
604,1974,46,250,34,4,2,1,15,technical,485,,0,watkins_glen,Finished,10.45,15.45,10.0,15.9,5.9,18.666666666666668,15.2,-3.4666666666666686,13.96875,13.333333333333334,0.14814814814814814,10.116666666666667,0.33333333333333215,21.0,14.125,0.5384615384615384,11.195826186392225
604,1974,46,231,64,2,3,1,15,technical,485,,0,watkins_glen,Finished,17.0,14.150000000000002,10.0,16.0,6.0,17.666666666666668,15.8,-1.8666666666666671,13.352941176470589,16.636363636363637,0.07407407407407407,17.0,0.0,2.0,12.794050599798199,0.5454545454545454,11.195826186392225
604,1974,46,224,1,8,4,1,15,technical,485,,0,watkins_glen,Finished,9.299999999999999,7.0,7.0,7.5,0.5,7.666666666666667,9.3,1.6333333333333337,8.043478260869565,9.61111111111111,0.2962962962962963,12.983333333333334,-3.6833333333333353,14.25,11.3,0.2982456140350877,11.195826186392225
604,1974,46,187,34,7,5,1,15,technical,485,,0,watkins_glen,Finished,13.7,19.05,10.333333333333334,11.7,1.3666666666666654,11.0,14.9,3.9000000000000004,14.538461538461538,13.2625,0.25925925925925924,10.116666666666667,3.583333333333332,23.0,13.411764705882353,0.375,11.195826186392225
604,1974,46,221,25,13,6,1,15,technical,485,,0,watkins_glen,Finished,16.5,15.100000000000001,10.666666666666666,11.8,1.1333333333333346,12.666666666666666,12.3,-0.36666666666666536,10.785714285714286,8.946236559139784,0.48148148148148145,11.825,4.675000000000001,7.0,14.1,0.3125,11.195826186392225
604,1974,46,200,1,20,7,1,15,technical,485,,0,watkins_glen,Finished,18.85,6.75,15.333333333333334,19.5,4.166666666666666,8.666666666666666,7.1,-1.5666666666666664,18.076923076923077,9.559633027522937,0.7407407407407407,12.983333333333334,5.866666666666667,19.0,10.636363636363637,0.7333333333333333,11.195826186392225
604,1974,46,289,26,24,8,11,15,technical,485,,0,watkins_glen,+1 Lap,11.450000000000001,16.35,11.333333333333334,11.0,-0.3333333333333339,13.333333333333334,16.0,2.666666666666666,9.991803278688524,14.681818181818182,0.8888888888888888,12.725000000000001,-1.2750000000000004,6.384615384615385,18.0,0.46551724137931033,11.195826186392225
604,1974,46,278,66,12,9,12,15,technical,485,,0,watkins_glen,+2 Laps,24.9,22.35,26.0,22.2,-3.8000000000000007,21.0,20.4,-0.6000000000000014,11.164179104477611,12.221311475409836,0.4444444444444444,21.3,3.599999999999998,13.857142857142858,11.263157894736842,0.5531914893617021,11.195826186392225
604,1974,46,197,58,10,10,12,15,technical,485,,0,watkins_glen,+2 Laps,14.399999999999999,17.65,16.0,12.5,-3.5,19.666666666666668,13.8,-5.866666666666667,15.2,15.75,0.37037037037037035,12.575,1.8249999999999993,11.0,16.5,0.75,11.195826186392225
604,1974,46,223,6,9,11,14,15,technical,485,,0,watkins_glen,+4 Laps,4.0,16.15,6.333333333333333,5.6,-0.7333333333333334,11.0,10.8,-0.1999999999999993,8.5,8.60093896713615,0.3333333333333333,9.4,-5.4,8.75,9.25,0.3508771929824561,11.195826186392225
604,1974,46,243,26,21,12,15,15,technical,485,,0,watkins_glen,+5 Laps,14.0,10.8,16.666666666666668,15.0,-1.6666666666666679,11.0,15.5,4.5,14.071428571428571,14.533333333333333,0.7777777777777778,12.725000000000001,1.2749999999999986,12.0,15.5,0.43243243243243246,11.195826186392225
604,1974,46,238,32,19,13,69,15,technical,485,,1,watkins_glen,Fuel system,7.499999999999999,9.950000000000001,6.0,8.5,2.5,10.0,8.2,-1.8000000000000007,10.8125,11.9875,0.7037037037037037,12.716666666666663,-5.216666666666664,4.75,12.88888888888889,0.36065573770491804,11.195826186392225
604,1974,46,283,57,22,14,62,15,technical,485,,1,watkins_glen,Not classified,12.794050599798199,27.3,28.666666666666668,29.75,1.0833333333333321,28.666666666666668,21.7,-6.966666666666669,30.0,20.692307692307693,0.8148148148148148,,0.0,12.794050599798199,25.0,1.0,11.195826186392225
604,1974,46,252,58,18,15,62,15,technical,485,,1,watkins_glen,Not classified,10.75,14.4,16.666666666666668,16.0,-0.6666666666666679,17.333333333333332,14.0,-3.333333333333332,16.857142857142858,15.641509433962264,0.6666666666666666,12.575,-1.8249999999999993,12.794050599798199,15.2,0.625,11.195826186392225
604,1974,46,222,25,6,16,69,15,technical,485,,1,watkins_glen,Fuel system,7.15,7.5,16.666666666666668,6.8,-9.866666666666667,11.0,12.8,1.8000000000000007,10.764705882352942,8.914893617021276,0.2222222222222222,11.825,-4.674999999999999,13.5,13.363636363636363,0.4,11.195826186392225
604,1974,46,232,80,15,17,10,15,technical,485,,1,watkins_glen,Electrical,18.949999999999996,15.3,16.0,18.0,2.0,18.333333333333332,18.9,0.5666666666666664,14.15,16.295454545454547,0.5555555555555556,18.949999999999996,0.0,16.0,9.5,0.5,11.195826186392225
604,1974,46,182,6,5,18,22,15,technical,485,,1,watkins_glen,Suspension,14.8,11.250000000000002,18.0,11.4,-6.6,10.333333333333334,11.5,1.166666666666666,13.676470588235293,8.60655737704918,0.18518518518518517,9.4,5.4,19.5,9.333333333333334,0.5609756097560976,11.195826186392225
604,1974,46,172,80,11,19,5,15,technical,485,,1,watkins_glen,Engine,12.794050599798199,11.95,16.666666666666668,18.25,1.5833333333333321,18.666666666666668,18.5,-0.16666666666666785,19.0,16.31111111111111,0.4074074074074074,18.949999999999996,0.0,12.794050599798199,12.0,1.0,11.195826186392225
604,1974,46,288,67,14,20,22,15,technical,485,,1,watkins_glen,Suspension,12.794050599798199,12.794050599798199,7.5,7.5,0.0,12.0,12.0,0.0,7.5,12.0,0.5185185185185185,,0.0,12.794050599798199,12.794050599798199,0.0,11.195826186392225
604,1974,46,319,63,26,21,54,15,technical,485,,1,watkins_glen,Withdrew,12.794050599798199,25.749999999999996,27.0,27.0,0.0,22.666666666666668,23.2,0.5333333333333314,28.0,15.991150442477876,0.9629629629629629,,0.0,12.794050599798199,19.583333333333332,1.0,11.195826186392225
604,1974,46,230,37,25,22,69,15,technical,485,,1,watkins_glen,Fuel system,17.650000000000002,17.55,17.666666666666668,15.0,-2.666666666666668,25.333333333333332,18.6,-6.733333333333331,13.333333333333334,13.924528301886792,0.9259259259259259,16.675,0.9750000000000014,12.794050599798199,11.615384615384615,0.45454545454545453,11.195826186392225
604,1974,46,324,63,23,23,104,15,technical,485,,1,watkins_glen,Fatal accident,12.794050599798199,25.250000000000004,20.5,20.5,0.0,19.333333333333332,23.7,4.366666666666667,20.5,16.035087719298247,0.8518518518518519,,0.0,12.794050599798199,19.692307692307693,0.5,11.195826186392225
604,1974,46,235,32,16,24,22,15,technical,485,,1,watkins_glen,Suspension,7.4,6.949999999999999,14.0,11.4,-2.5999999999999996,9.666666666666666,9.2,-0.4666666666666668,9.865671641791044,11.993788819875776,0.5925925925925926,12.716666666666663,-5.316666666666663,9.166666666666666,12.9,0.43023255813953487,11.195826186392225
604,1974,46,314,32,27,25,2,15,technical,485,,1,watkins_glen,Disqualified,23.249999999999996,12.000000000000002,19.0,19.8,0.8000000000000007,16.666666666666668,10.6,-6.066666666666668,15.592592592592593,12.067901234567902,1.0,12.716666666666663,10.533333333333333,23.333333333333332,13.909090909090908,0.6285714285714286,11.195826186392225
604,1974,46,207,73,3,26,2,15,technical,485,,1,watkins_glen,Disqualified,8.7,12.794050599798199,6.666666666666667,11.7,5.033333333333332,7.0,7.0,0.0,12.894736842105264,7.0,0.1111111111111111,8.7,0.0,13.666666666666666,12.794050599798199,0.6190476190476191,11.195826186392225
604,1974,46,304,1,17,27,5,15,technical,485,,1,watkins_glen,Engine,10.8,5.4,4.666666666666667,10.8,6.133333333333334,9.0,7.6,-1.4000000000000004,7.726190476190476,9.536363636363637,0.6296296296296297,12.983333333333334,-2.1833333333333336,9.375,10.333333333333334,0.2972972972972973,11.195826186392225
604,1974,46,233,37,0,28,81,15,technical,485,,1,watkins_glen,Did not qualify,15.700000000000001,21.45,19.333333333333332,18.9,-0.43333333333333357,25.666666666666668,18.6,-7.066666666666666,17.363636363636363,13.975,0.0,16.675,-0.9749999999999996,12.794050599798199,12.357142857142858,0.7692307692307693,11.195826186392225
604,1974,46,270,34,0,29,81,15,technical,485,,1,watkins_glen,Did not qualify,12.794050599798199,18.349999999999998,19.0,19.0,0.0,2.6666666666666665,14.7,12.033333333333333,19.0,13.211180124223603,0.0,10.116666666666667,0.0,12.794050599798199,12.944444444444445,0.6666666666666666,11.195826186392225
604,1974,46,306,66,0,30,81,15,technical,485,,1,watkins_glen,Did not qualify,17.700000000000003,21.400000000000002,22.666666666666668,17.7,-4.966666666666669,15.666666666666666,19.7,4.033333333333333,11.611940298507463,12.212534059945504,0.0,21.3,-3.599999999999998,13.714285714285714,11.205128205128204,0.46511627906976744,11.195826186392225
576,1975,25,224,1,5,1,1,1,technical,8,,0,galvez,Finished,14.100000000000001,10.4,2.3333333333333335,7.8,5.466666666666667,12.666666666666666,9.6,-3.0666666666666664,7.957446808510638,9.693693693693694,0.21739130434782608,14.950000000000001,-0.8499999999999996,7.666666666666667,6.428571428571429,0.29310344827586204,11.195826186392225
576,1975,25,231,64,6,2,1,1,technical,8,,0,galvez,Finished,11.700000000000001,11.850000000000001,10.0,13.5,3.5,10.0,14.8,4.800000000000001,12.777777777777779,15.5,0.2608695652173913,11.700000000000001,0.0,22.0,12.794050599798199,0.5217391304347826,11.195826186392225
576,1975,25,199,34,3,3,1,1,technical,8,,0,galvez,Finished,5.45,15.950000000000001,10.0,10.2,0.1999999999999993,12.0,15.6,3.5999999999999996,11.411764705882353,13.308641975308642,0.13043478260869565,8.125,-2.675,10.0,11.714285714285714,0.45,11.195826186392225
576,1975,25,223,6,7,4,1,1,technical,8,,0,galvez,Finished,4.75,11.3,8.333333333333334,6.3,-2.033333333333334,15.666666666666666,12.8,-2.8666666666666654,8.553191489361701,8.628504672897197,0.30434782608695654,13.025,-8.275,4.666666666666667,6.340425531914893,0.3448275862068966,11.195826186392225
576,1975,25,221,25,8,5,1,1,technical,8,,0,galvez,Finished,13.95,11.149999999999999,7.333333333333333,10.1,2.7666666666666666,14.666666666666666,12.4,-2.2666666666666657,10.466666666666667,8.989473684210527,0.34782608695652173,12.625,1.3249999999999993,6.0,7.333333333333333,0.29411764705882354,11.195826186392225
576,1975,25,182,6,4,6,1,1,technical,8,,0,galvez,Finished,21.3,9.15,16.333333333333332,13.0,-3.333333333333332,11.0,13.1,2.0999999999999996,13.8,8.617715617715618,0.17391304347826086,13.025,8.275,9.333333333333334,6.291666666666667,0.5714285714285714,11.195826186392225
576,1975,25,288,67,16,7,11,1,technical,8,,0,galvez,+1 Lap,12.794050599798199,12.794050599798199,11.666666666666666,11.666666666666666,0.0,16.0,16.0,0.0,11.666666666666666,16.0,0.6956521739130435,,0.0,12.794050599798199,12.794050599798199,0.3333333333333333,11.195826186392225
576,1975,25,235,32,18,8,11,1,technical,8,,0,galvez,+1 Lap,11.55,11.3,17.0,11.9,-5.1,20.666666666666668,12.7,-7.966666666666669,10.073529411764707,12.14723926380368,0.782608695652174,9.2,2.3500000000000014,7.333333333333333,12.0,0.4367816091954023,11.195826186392225
576,1975,25,230,37,12,9,11,1,technical,8,,0,galvez,+1 Lap,14.5,24.25,23.0,16.3,-6.699999999999999,26.333333333333332,18.1,-8.23333333333333,14.2,14.062111801242237,0.5217391304347826,14.5,0.0,12.794050599798199,11.625,0.5,11.195826186392225
576,1975,25,289,26,21,10,11,1,technical,8,,0,galvez,+1 Lap,10.0,12.850000000000001,10.0,11.0,1.0,11.333333333333334,14.2,2.8666666666666654,9.975609756097562,14.478260869565217,0.9130434782608695,12.675,-2.6750000000000007,16.666666666666668,12.5,0.46285714285714286,11.195826186392225
576,1975,25,222,25,9,11,11,1,technical,8,,0,galvez,+1 Lap,11.299999999999999,10.5,13.666666666666666,8.1,-5.566666666666666,9.0,12.7,3.6999999999999993,11.055555555555555,8.947916666666666,0.391304347826087,12.625,-1.325000000000001,19.0,7.0,0.42857142857142855,11.195826186392225
576,1975,25,252,202,14,12,7,1,technical,8,,1,galvez,Transmission,12.55,12.794050599798199,14.666666666666666,15.88888888888889,1.2222222222222232,12.794050599798199,12.794050599798199,0.0,16.625,12.794050599798199,0.6086956521739131,11.8,0.75,12.794050599798199,12.794050599798199,0.6666666666666666,11.195826186392225
576,1975,25,243,26,19,13,12,1,technical,8,,0,galvez,+2 Laps,15.350000000000001,11.3,12.666666666666666,15.2,2.533333333333333,10.0,14.3,4.300000000000001,14.0,14.382978723404255,0.8260869565217391,12.675,2.6750000000000007,12.794050599798199,11.666666666666666,0.42105263157894735,11.195826186392225
576,1975,25,200,1,13,14,13,1,technical,8,,0,galvez,+3 Laps,15.8,11.250000000000002,13.0,17.8,4.800000000000001,11.666666666666666,7.9,-3.7666666666666657,17.285714285714285,9.616071428571429,0.5652173913043478,14.950000000000001,0.8499999999999996,23.0,5.75,0.6875,11.195826186392225
576,1975,25,250,34,2,15,5,1,technical,8,,1,galvez,Engine,10.8,4.8500000000000005,5.0,14.8,9.8,12.333333333333334,13.2,0.8666666666666654,13.606060606060606,13.245398773006135,0.08695652173913043,8.125,2.6750000000000007,19.0,10.625,0.525,11.195826186392225
576,1975,25,232,3,20,16,62,1,technical,8,,1,galvez,Not classified,17.3,12.794050599798199,15.0,18.0,3.0,12.794050599798199,12.794050599798199,0.0,14.285714285714286,12.794050599798199,0.8695652173913043,18.525,-1.2249999999999979,15.0,12.794050599798199,0.52,11.195826186392225
576,1975,25,207,73,10,17,7,1,technical,8,,1,galvez,Transmission,13.55,12.794050599798199,13.0,12.3,-0.6999999999999993,16.5,16.5,0.0,13.55,16.5,0.43478260869565216,13.55,0.0,16.0,12.794050599798199,0.6363636363636364,11.195826186392225
576,1975,25,283,66,22,18,5,1,technical,8,,1,galvez,Engine,29.000000000000004,21.299999999999997,23.666666666666668,26.6,2.9333333333333336,20.0,21.7,1.6999999999999993,26.0,12.26086956521739,0.9565217391304348,29.000000000000004,0.0,12.794050599798199,12.692307692307692,1.0,11.195826186392225
576,1975,25,238,32,11,19,5,1,technical,8,,1,galvez,Engine,6.85,15.35,5.666666666666667,7.6,1.9333333333333327,19.0,13.0,-6.0,10.857142857142858,12.121951219512194,0.4782608695652174,9.2,-2.3499999999999996,11.0,11.6,0.3709677419354839,11.195826186392225
576,1975,25,172,3,17,20,6,1,technical,8,,1,galvez,Gearbox,19.75,12.794050599798199,16.666666666666668,18.4,1.7333333333333307,16.0,16.0,0.0,19.0,16.0,0.7391304347826086,18.525,1.2250000000000014,12.794050599798199,16.0,1.0,11.195826186392225
576,1975,25,290,56,23,21,3,1,technical,8,,1,galvez,Accident,12.0,12.794050599798199,17.0,14.8,-2.1999999999999993,12.794050599798199,12.794050599798199,0.0,14.4,12.794050599798199,1.0,12.0,0.0,6.0,12.794050599798199,0.64,11.195826186392225
576,1975,25,187,63,15,22,2,1,technical,8,,1,galvez,Disqualified,14.150000000000002,23.35,10.666666666666666,11.1,0.43333333333333357,23.666666666666668,25.1,1.4333333333333336,13.857142857142858,16.095652173913045,0.6521739130434783,14.150000000000002,0.0,12.0,16.666666666666668,0.35294117647058826,11.195826186392225
576,1975,25,197,202,1,23,7,1,technical,8,,1,galvez,Transmission,11.05,12.794050599798199,16.666666666666668,12.2,-4.466666666666669,12.0,12.0,0.0,14.952380952380953,12.0,0.043478260869565216,11.8,-0.75,18.0,12.0,0.72,11.195826186392225
577,1975,18,250,34,6,1,1,2,technical,785,,0,interlagos,Finished,10.95,8.2,8.333333333333334,13.7,5.366666666666665,15.666666666666666,13.9,-1.7666666666666657,13.647058823529411,13.25609756097561,0.2608695652173913,9.049999999999999,1.9000000000000004,9.5,14.0,0.5365853658536586,11.195826186392225
577,1975,18,224,1,2,2,1,2,technical,785,,0,interlagos,Finished,8.35,8.9,2.0,7.4,5.4,14.0,9.1,-4.9,7.8125,9.654867256637168,0.08695652173913043,11.225000000000001,-2.8750000000000018,1.0,8.2,0.288135593220339,11.195826186392225
577,1975,18,200,1,10,3,1,2,technical,785,,0,interlagos,Finished,14.100000000000001,11.3,12.333333333333334,17.4,5.066666666666665,5.666666666666667,8.7,3.0333333333333323,17.066666666666666,9.587719298245615,0.43478260869565216,11.225000000000001,2.875,17.0,7.166666666666667,0.6470588235294118,11.195826186392225
577,1975,18,223,6,5,4,1,2,technical,785,,0,interlagos,Finished,6.800000000000001,13.649999999999999,5.666666666666667,6.3,0.6333333333333329,9.333333333333334,11.2,1.8666666666666654,8.458333333333334,8.611627906976745,0.21739130434782608,12.175,-5.375,4.0,8.75,0.3389830508474576,11.195826186392225
577,1975,18,182,6,4,5,1,2,technical,785,,0,interlagos,Finished,17.55,10.5,14.0,12.4,-1.5999999999999996,4.666666666666667,11.1,6.433333333333333,13.583333333333334,8.600928074245939,0.17391304347826086,12.175,5.375,16.0,7.8,0.5581395348837209,11.195826186392225
577,1975,18,231,64,7,6,1,2,technical,785,,0,interlagos,Finished,8.049999999999999,17.25,3.0,12.4,9.4,3.0,14.7,11.7,12.210526315789474,14.461538461538462,0.30434782608695654,8.049999999999999,0.0,9.0,12.794050599798199,0.5,11.195826186392225
577,1975,18,207,73,18,7,1,2,technical,785,,0,interlagos,Finished,9.650000000000002,12.794050599798199,16.666666666666668,11.9,-4.7666666666666675,16.666666666666668,16.666666666666668,0.0,13.714285714285714,16.666666666666668,0.782608695652174,9.650000000000002,0.0,12.794050599798199,12.794050599798199,0.6521739130434783,11.195826186392225
577,1975,18,199,34,3,8,1,2,technical,785,,0,interlagos,Finished,7.1499999999999995,11.299999999999999,4.333333333333333,9.0,4.666666666666667,6.333333333333333,13.1,6.766666666666667,11.17142857142857,13.181818181818182,0.13043478260869565,9.049999999999999,-1.8999999999999995,9.0,11.833333333333334,0.43902439024390244,11.195826186392225
577,1975,18,235,32,12,9,1,2,technical,785,,0,interlagos,Finished,14.65,17.65,15.0,11.6,-3.4000000000000004,17.333333333333332,13.5,-3.833333333333332,10.043478260869565,12.163636363636364,0.5217391304347826,12.075,2.575000000000001,4.0,7.0,0.4318181818181818,11.195826186392225
577,1975,18,187,63,13,10,1,2,technical,785,,0,interlagos,Finished,9.05,18.4,15.666666666666666,12.7,-2.966666666666667,22.0,24.6,2.6000000000000014,14.4,16.146551724137932,0.5652173913043478,9.05,0.0,18.0,12.8,0.3888888888888889,11.195826186392225
577,1975,18,172,3,11,11,11,2,technical,785,,0,interlagos,+1 Lap,17.75,12.794050599798199,18.0,18.666666666666668,0.6666666666666679,18.0,18.0,0.0,19.2,18.0,0.4782608695652174,16.825,0.9250000000000007,12.794050599798199,12.794050599798199,1.0,11.195826186392225
577,1975,18,289,26,20,12,11,2,technical,785,,0,interlagos,+1 Lap,10.700000000000001,11.700000000000001,10.666666666666666,11.3,0.6333333333333346,11.666666666666666,12.7,1.0333333333333332,9.975806451612904,14.354166666666666,0.8695652173913043,14.100000000000001,-3.4000000000000004,11.0,18.0,0.4602272727272727,11.195826186392225
577,1975,18,290,56,21,13,11,2,technical,785,,0,interlagos,+1 Lap,17.200000000000003,12.794050599798199,16.333333333333332,15.8,-0.5333333333333314,21.0,21.0,0.0,14.714285714285714,21.0,0.9130434782608695,17.200000000000003,0.0,19.0,12.794050599798199,0.6538461538461539,11.195826186392225
577,1975,18,243,26,23,14,11,2,technical,785,,0,interlagos,+1 Lap,17.500000000000004,10.2,12.0,14.3,2.3000000000000007,11.666666666666666,12.7,1.0333333333333332,13.966666666666667,14.306122448979592,1.0,14.100000000000001,3.400000000000002,12.794050599798199,16.0,0.41025641025641024,11.195826186392225
577,1975,18,238,32,16,15,12,2,technical,785,,0,interlagos,+2 Laps,9.5,19.849999999999998,11.666666666666666,9.4,-2.2666666666666657,12.0,12.9,0.9000000000000004,11.02,12.144578313253012,0.6956521739130435,12.075,-2.5749999999999993,12.0,7.4,0.38095238095238093,11.195826186392225
577,1975,18,197,202,1,16,69,2,technical,785,,1,interlagos,Fuel system,14.200000000000001,12.794050599798199,18.666666666666668,14.2,-4.466666666666669,17.5,17.5,0.0,15.318181818181818,17.5,0.043478260869565216,15.325,-1.1249999999999982,18.5,12.794050599798199,0.7307692307692307,11.195826186392225
577,1975,18,221,25,9,17,22,2,technical,785,,1,interlagos,Suspension,11.0,14.3,5.333333333333333,9.7,4.366666666666666,10.666666666666666,12.0,1.333333333333334,10.125,8.969072164948454,0.391304347826087,13.875,-2.875,8.0,8.25,0.2777777777777778,11.195826186392225
577,1975,18,252,202,14,18,3,2,technical,785,,1,interlagos,Accident,16.45,12.794050599798199,15.333333333333334,15.5,0.16666666666666607,17.0,17.0,0.0,16.11111111111111,17.0,0.6086956521739131,15.325,1.125,12.794050599798199,16.0,0.7,11.195826186392225
577,1975,18,232,3,11,19,69,2,technical,785,,1,interlagos,Fuel system,15.9,12.794050599798199,19.0,16.7,-2.3000000000000007,15.666666666666666,15.666666666666666,0.0,14.363636363636363,15.666666666666666,0.4782608695652174,16.825,-0.9249999999999989,12.5,11.0,0.5384615384615384,11.195826186392225
577,1975,18,288,67,15,20,64,2,technical,785,,1,interlagos,Handling,12.794050599798199,12.794050599798199,13.0,10.5,-2.5,13.0,13.0,0.0,10.5,13.0,0.6521739130434783,,0.0,12.794050599798199,12.794050599798199,0.25,11.195826186392225
577,1975,18,283,66,22,21,10,2,technical,785,,1,interlagos,Electrical,26.25,18.2,20.0,25.166666666666668,5.166666666666668,19.0,21.5,2.5,24.4,12.276422764227643,0.9565217391304348,26.25,0.0,12.794050599798199,11.166666666666666,1.0,11.195826186392225
577,1975,18,222,25,8,22,44,2,technical,785,,1,interlagos,Oil leak,16.75,9.95,16.333333333333332,9.0,-7.333333333333332,11.0,12.1,1.0999999999999996,11.052631578947368,9.051020408163266,0.34782608695652173,13.875,2.875,13.0,10.0,0.4090909090909091,11.195826186392225
577,1975,18,230,37,17,23,5,2,technical,785,,1,interlagos,Engine,14.35,24.65,20.0,15.0,-5.0,19.666666666666668,18.3,-1.3666666666666671,13.727272727272727,14.030864197530864,0.7391304347826086,14.35,0.0,12.794050599798199,16.4,0.46153846153846156,11.195826186392225
578,1975,30,222,25,3,1,1,3,technical,1460,,0,kyalami,Finished,12.399999999999999,13.2,16.333333333333332,11.1,-5.2333333333333325,16.666666666666668,11.8,-4.866666666666667,11.6,9.181818181818182,0.11538461538461539,10.575,1.8249999999999993,8.5,10.4,0.43478260869565216,11.195826186392225
578,1975,30,199,34,2,2,1,3,technical,1460,,0,kyalami,Finished,11.500000000000002,15.500000000000002,4.0,8.1,4.1,8.0,11.9,3.9000000000000004,11.083333333333334,13.150602409638553,0.07692307692307693,8.700000000000001,2.8000000000000007,10.666666666666666,13.538461538461538,0.42857142857142855,11.195826186392225
578,1975,30,221,25,5,3,1,3,technical,1460,,0,kyalami,Finished,8.75,9.6,9.333333333333334,11.2,1.8666666666666654,13.333333333333334,11.6,-1.7333333333333343,10.529411764705882,9.1,0.19230769230769232,10.575,-1.8249999999999993,4.0,9.545454545454545,0.3157894736842105,11.195826186392225
