raceId,year,circuitId,driverId,constructorId,grid,positionOrder
480,1982,41,177,3,8,1
480,1982,41,117,4,1,2
480,1982,41,182,1,4,3
480,1982,41,137,34,6,4
480,1982,41,119,34,3,5
480,1982,41,173,32,15,6
480,1982,41,105,25,12,7
480,1982,41,95,32,26,8
480,1982,41,206,3,7,9
480,1982,41,110,51,5,10
480,1982,41,205,25,18,11
480,1982,41,152,51,9,12
480,1982,41,187,1,11,13
480,1982,41,194,54,25,14
480,1982,41,176,21,14,15
480,1982,41,163,4,2,16
480,1982,41,158,27,16,17
480,1982,41,181,54,20,18
480,1982,41,197,45,17,19
480,1982,41,172,27,13,20
480,1982,41,170,53,23,21
480,1982,41,196,37,24,22
480,1982,41,211,37,22,23
480,1982,41,118,53,21,24
480,1982,41,195,57,19,25
480,1982,41,175,6,10,26
480,1982,41,192,56,0,27
480,1982,41,210,55,0,28
480,1982,41,184,21,0,29
481,1982,14,163,4,6,1
481,1982,14,175,6,3,2
481,1982,14,207,6,1,3
481,1982,14,187,1,12,4
481,1982,14,105,25,11,5
481,1982,14,158,27,14,6
481,1982,14,95,32,23,7
481,1982,14,177,3,7,8
481,1982,14,194,54,25,9
481,1982,14,110,51,9,10
481,1982,14,192,56,26,11
481,1982,14,184,21,24,12
481,1982,14,195,57,18,13
481,1982,14,173,32,17,14
481,1982,14,152,51,8,15
481,1982,14,176,21,19,16
481,1982,14,117,4,5,17
481,1982,14,182,1,10,18
481,1982,14,197,45,15,19
481,1982,14,137,34,2,20
481,1982,14,119,34,4,21
481,1982,14,172,27,21,22
481,1982,14,170,53,22,23
481,1982,14,206,3,13,24
481,1982,14,118,53,16,25
481,1982,14,205,25,20,26
481,1982,14,211,37,0,27
481,1982,14,181,54,0,28
481,1982,14,196,37,0,29
481,1982,14,210,55,0,30
482,1982,44,105,25,3,1
482,1982,44,187,1,9,2
482,1982,44,158,27,4,3
482,1982,44,117,4,1,4
482,1982,44,177,3,6,5
482,1982,44,206,3,14,6
482,1982,44,176,21,17,7
482,1982,44,205,25,19,8
482,1982,44,110,51,18,9
482,1982,44,152,51,16,10
482,1982,44,184,21,23,11
482,1982,44,211,37,25,12
482,1982,44,196,37,24,13
482,1982,44,181,54,22,14
482,1982,44,182,1,13,15
482,1982,44,210,55,26,16
482,1982,44,118,53,10,17
482,1982,44,173,32,20,18
482,1982,44,207,6,7,19
482,1982,44,137,34,12,20
482,1982,44,163,4,2,21
482,1982,44,119,34,5,22
482,1982,44,95,32,21,23
482,1982,44,172,27,11,24
482,1982,44,175,6,8,25
482,1982,44,195,57,15,26
482,1982,44,197,45,27,27
482,1982,44,170,53,0,28
482,1982,44,194,54,0,29
482,1982,44,192,56,0,30
483,1981,43,178,3,2,1
483,1981,43,199,3,3,2
483,1981,43,137,34,4,3
483,1981,43,207,51,6,4
483,1981,43,158,25,8,5
483,1981,43,175,55,17,6
483,1981,43,192,56,18,7
483,1981,43,163,4,20,8
483,1981,43,176,57,19,9
483,1981,43,202,6,11,10
483,1981,43,197,27,10,11
483,1981,43,212,34,15,12
483,1981,43,152,51,9,13
483,1981,43,172,27,12,14
483,1981,43,177,56,16,15
483,1981,43,136,54,21,16
483,1981,43,119,21,1,17
483,1981,43,213,45,24,18
483,1981,43,95,32,7,19
483,1981,43,203,6,5,20
483,1981,43,187,1,23,21
483,1981,43,173,32,13,22
483,1981,43,117,4,14,23
483,1981,43,110,1,22,24
483,1981,43,214,25,0,25
483,1981,43,206,37,0,26
483,1981,43,215,45,0,27
483,1981,43,216,21,0,28
483,1981,43,194,37,0,29
484,1981,36,199,3,2,1
484,1981,36,178,3,3,2
484,1981,36,119,21,4,3
484,1981,36,176,57,18,4
484,1981,36,173,32,10,5
484,1981,36,172,27,16,6
484,1981,36,197,27,23,7
484,1981,36,187,1,15,8
484,1981,36,177,56,12,9
484,1981,36,175,55,19,10
484,1981,36,95,32,13,11
484,1981,36,137,34,1,12
484,1981,36,217,25,24,13
484,1981,36,158,25,14,14
484,1981,36,152,51,6,15
484,1981,36,203,6,7,16
484,1981,36,212,34,11,17
484,1981,36,117,4,5,18
484,1981,36,216,21,21,19
484,1981,36,202,6,17,20
484,1981,36,110,1,20,21
484,1981,36,163,4,8,22
484,1981,36,207,51,9,23
484,1981,36,192,56,22,24
484,1981,36,136,54,0,25
484,1981,36,213,45,0,26
484,1981,36,215,45,0,27
484,1981,36,194,45,0,28
484,1981,36,206,37,0,29
484,1981,36,218,57,0,30
485,1981,25,137,34,1,1
485,1981,25,199,3,4,2
485,1981,25,117,4,2,3
485,1981,25,178,3,3,4
485,1981,25,163,4,5,5
485,1981,25,173,32,10,6
485,1981,25,119,21,9,7
485,1981,25,207,51,17,8
485,1981,25,216,21,19,9
485,1981,25,152,51,22,10
485,1981,25,110,1,18,11
485,1981,25,136,54,23,12
485,1981,25,217,25,24,13
485,1981,25,203,6,7,14
485,1981,25,175,55,14,15
485,1981,25,187,1,11,16
485,1981,25,212,34,6,17
485,1981,25,192,56,20,18
485,1981,25,172,27,21,19
485,1981,25,176,57,16,20
485,1981,25,177,56,8,21
485,1981,25,95,32,15,22
485,1981,25,202,6,12,23
485,1981,25,158,25,13,24
485,1981,25,215,45,0,25
485,1981,25,213,45,0,26
485,1981,25,206,37,0,27
485,1981,25,219,27,0,28
485,1981,25,194,37,0,29
486,1981,21,137,34,5,1
486,1981,21,119,21,9,2
486,1981,21,199,3,2,3
486,1981,21,212,34,13,4
486,1981,21,202,6,6,5
486,1981,21,110,1,14,6
486,1981,21,203,6,1,7
486,1981,21,163,4,3,8
486,1981,21,176,57,21,9
486,1981,21,187,1,7,10
486,1981,21,175,55,16,11
486,1981,21,178,3,8,12
486,1981,21,201,54,24,13
486,1981,21,219,27,18,14
486,1981,21,194,37,23,15
486,1981,21,105,25,17,16
486,1981,21,213,45,20,17
486,1981,21,152,51,11,18
486,1981,21,158,25,19,19
486,1981,21,207,51,12,20
486,1981,21,177,56,15,21
486,1981,21,172,27,10,22
486,1981,21,117,4,4,23
486,1981,21,215,45,22,24
486,1981,21,216,21,0,25
486,1981,21,206,37,0,26
486,1981,21,136,54,0,27
486,1981,21,192,56,0,28
486,1981,21,118,53,0,29
486,1981,21,205,53,0,30
486,1981,21,173,32,0,31
486,1981,21,95,32,0,32
487,1981,40,199,3,1,1
487,1981,40,172,27,9,2
487,1981,40,95,32,10,3
487,1981,40,203,6,7,4
487,1981,40,173,32,14,5
487,1981,40,158,25,8,6
487,1981,40,187,1,5,7
487,1981,40,202,6,3,8
487,1981,40,152,51,17,9
487,1981,40,207,51,18,10
487,1981,40,176,57,15,11
487,1981,40,105,25,19,12
487,1981,40,160,45,24,13
487,1981,40,212,34,21,14
487,1981,40,219,27,16,15
487,1981,40,192,56,20,16
487,1981,40,213,45,22,17
487,1981,40,178,3,6,18
487,1981,40,110,1,23,19
487,1981,40,137,34,2,20
487,1981,40,177,56,11,21
487,1981,40,117,4,12,22
487,1981,40,119,21,4,23
487,1981,40,216,21,13,24
487,1981,40,206,37,0,25
487,1981,40,163,4,0,26
487,1981,40,194,37,0,27
487,1981,40,201,54,0,28
487,1981,40,175,55,0,29
487,1981,40,118,53,0,30
487,1981,40,205,53,0,31
488,1981,6,203,6,2,1
488,1981,6,178,3,7,2
488,1981,6,172,27,8,3
488,1981,6,202,6,17,4
488,1981,6,158,25,15,5
488,1981,6,176,57,19,6
488,1981,6,175,55,16,7
488,1981,6,137,34,1,8
488,1981,6,187,1,10,9
488,1981,6,105,25,20,10
488,1981,6,152,51,18,11
488,1981,6,117,4,9,12
488,1981,6,199,3,4,13
488,1981,6,173,32,6,14
488,1981,6,163,4,13,15
488,1981,6,119,21,5,16
488,1981,6,95,32,3,17
488,1981,6,216,21,14,18
488,1981,6,110,1,11,19
488,1981,6,207,51,12,20
488,1981,6,177,56,0,21
488,1981,6,219,27,0,22
488,1981,6,212,34,0,23
488,1981,6,192,56,0,24
488,1981,6,160,45,0,25
488,1981,6,213,45,0,26
488,1981,6,201,54,0,27
488,1981,6,206,37,0,28
488,1981,6,194,37,0,29
488,1981,6,205,53,0,30
488,1981,6,118,53,0,31
489,1981,45,203,6,7,1
489,1981,45,172,27,1,2
489,1981,45,187,1,4,3
489,1981,45,199,3,3,4
489,1981,45,173,32,10,5
489,1981,45,95,32,11,6
489,1981,45,178,3,2,7
489,1981,45,207,51,8,8
489,1981,45,163,4,17,9
489,1981,45,152,51,6,10
489,1981,45,192,56,21,11
489,1981,45,177,56,15,12
489,1981,45,175,55,16,13
489,1981,45,194,57,24,14
489,1981,45,202,6,13,15
489,1981,45,206,37,22,16
489,1981,45,158,25,20,17
489,1981,45,219,27,19,18
489,1981,45,212,34,18,19
489,1981,45,216,21,23,20
489,1981,45,137,34,9,21
489,1981,45,117,4,5,22
489,1981,45,119,21,12,23
489,1981,45,110,1,14,24
489,1981,45,105,25,0,25
489,1981,45,213,45,0,26
489,1981,45,201,54,0,27
489,1981,45,205,53,0,28
489,1981,45,118,53,0,29
489,1981,45,220,45,0,30
490,1981,41,117,4,3,1
490,1981,41,187,1,2,2
490,1981,41,137,34,4,3
490,1981,41,163,4,1,4
490,1981,41,202,6,14,5
490,1981,41,173,32,8,6
490,1981,41,95,32,13,7
490,1981,41,207,51,10,8
490,1981,41,212,34,15,9
490,1981,41,199,3,7,10
490,1981,41,110,1,5,11
490,1981,41,176,55,21,12
490,1981,41,158,25,19,13
490,1981,41,119,21,18,14
490,1981,41,152,51,12,15
490,1981,41,105,25,23,16
490,1981,41,178,3,9,17
490,1981,41,172,27,6,18
490,1981,41,206,37,20,19
490,1981,41,203,6,11,20
490,1981,41,175,27,16,21
490,1981,41,177,56,17,22
490,1981,41,194,57,22,23
490,1981,41,192,56,24,24
490,1981,41,216,21,0,25
490,1981,41,205,53,0,26
490,1981,41,201,54,0,27
490,1981,41,213,45,0,28
490,1981,41,118,53,0,29
491,1981,9,187,1,5,1
491,1981,9,199,3,9,2
491,1981,9,172,27,14,3
491,1981,9,158,25,23,4
491,1981,9,212,34,13,5
491,1981,9,201,54,21,6
491,1981,9,206,37,17,7
491,1981,9,197,45,20,8
491,1981,9,163,4,1,9
491,1981,9,119,21,10,10
491,1981,9,176,55,24,11
491,1981,9,207,51,11,12
491,1981,9,177,56,14,13
491,1981,9,173,32,22,14
491,1981,9,117,4,2,15
491,1981,9,175,27,15,16
491,1981,9,202,6,4,17
491,1981,9,137,34,3,18
491,1981,9,152,51,12,19
491,1981,9,203,6,8,20
491,1981,9,178,3,7,21
491,1981,9,110,1,6,22
491,1981,9,105,25,19,23
491,1981,9,216,21,18,24
491,1981,9,192,56,0,25
491,1981,9,205,53,0,26
491,1981,9,95,32,0,27
491,1981,9,194,57,0,28
491,1981,9,118,53,0,29
491,1981,9,213,45,0,30
492,1981,10,137,34,6,1
492,1981,10,117,4,1,2
492,1981,10,172,27,7,3
492,1981,10,212,34,16,4
492,1981,10,158,25,18,5
492,1981,10,187,1,9,6
492,1981,10,173,32,14,7
492,1981,10,197,45,17,8
492,1981,10,207,51,12,9
492,1981,10,203,6,8,10
492,1981,10,178,3,4,11
492,1981,10,216,21,26,12
492,1981,10,163,4,2,13
492,1981,10,176,55,22,14
492,1981,10,152,51,17,15
492,1981,10,194,57,23,16
492,1981,10,201,54,28,17
492,1981,10,199,3,3,18
492,1981,10,119,21,13,19
492,1981,10,175,27,11,20
492,1981,10,206,37,21,21
492,1981,10,95,32,15,22
492,1981,10,110,1,10,23
492,1981,10,202,6,5,24
492,1981,10,177,56,0,25
492,1981,10,205,53,0,26
492,1981,10,213,45,0,27
492,1981,10,118,53,0,28
492,1981,10,105,25,0,29
492,1981,10,192,56,0,30
493,1981,70,172,27,4,1
493,1981,70,163,4,1,2
493,1981,70,137,34,7,3
493,1981,70,178,3,6,4
493,1981,70,199,3,5,5
493,1981,70,187,1,12,6
493,1981,70,173,32,9,7
493,1981,70,110,1,18,8
493,1981,70,202,6,8,9
493,1981,70,197,45,14,10
493,1981,70,206,37,19,11
493,1981,70,207,51,13,12
493,1981,70,201,54,21,13
493,1981,70,119,21,10,14
493,1981,70,194,57,20,15
493,1981,70,105,25,22,16
493,1981,70,152,51,16,17
493,1981,70,212,34,15,18
493,1981,70,216,21,24,19
493,1981,70,117,4,2,20
493,1981,70,175,27,17,21
493,1981,70,95,32,11,22
493,1981,70,203,6,3,23
493,1981,70,176,55,23,24
493,1981,70,158,25,0,25
493,1981,70,118,53,0,26
493,1981,70,205,53,0,27
493,1981,70,213,45,0,28
494,1981,39,117,4,1,1
494,1981,39,137,34,3,2
494,1981,39,178,3,4,3
494,1981,39,212,34,15,4
494,1981,39,173,32,9,5
494,1981,39,194,57,24,6
494,1981,39,216,21,21,7
494,1981,39,176,55,20,8
494,1981,39,105,25,25,9
494,1981,39,201,54,23,10
494,1981,39,207,51,7,11
494,1981,39,187,1,8,12
494,1981,39,158,25,22,13
494,1981,39,197,45,18,14
494,1981,39,163,4,2,15
494,1981,39,152,51,14,16
494,1981,39,172,27,6,17
494,1981,39,199,3,5,18
494,1981,39,119,21,10,19
494,1981,39,206,37,19,20
494,1981,39,202,6,12,21
494,1981,39,95,32,17,22
494,1981,39,175,27,11,23
494,1981,39,203,6,16,24
494,1981,39,110,1,0,25
494,1981,39,205,53,0,26
494,1981,39,177,56,0,27
494,1981,39,192,56,0,28
494,1981,39,213,45,0,29
494,1981,39,118,53,0,30
495,1981,14,117,4,3,1
495,1981,14,178,3,5,2
495,1981,14,199,3,2,3
495,1981,14,173,32,11,4
495,1981,14,202,6,8,5
495,1981,14,137,34,6,6
495,1981,14,110,1,16,7
495,1981,14,152,51,10,8
495,1981,14,197,45,18,9
495,1981,14,205,53,23,10
495,1981,14,207,51,13,11
495,1981,14,206,37,19,12
495,1981,14,175,27,15,13
495,1981,14,95,32,12,14
495,1981,14,187,1,7,15
495,1981,14,119,21,20,16
495,1981,14,105,25,22,17
495,1981,14,194,57,24,18
495,1981,14,163,4,1,19
495,1981,14,172,27,4,20
495,1981,14,158,25,17,21
495,1981,14,201,54,21,22
495,1981,14,203,6,9,23
495,1981,14,212,34,14,24
495,1981,14,176,55,0,25
495,1981,14,213,45,0,26
495,1981,14,118,53,0,27
495,1981,14,216,21,0,28
495,1981,14,177,56,0,29
495,1981,14,192,56,0,30
496,1981,7,172,27,10,1
496,1981,7,187,1,9,2
496,1981,7,203,6,11,3
496,1981,7,152,51,15,4
496,1981,7,137,34,1,5
496,1981,7,173,32,7,6
496,1981,7,207,51,16,7
496,1981,7,206,37,20,8
496,1981,7,176,55,19,9
496,1981,7,199,3,2,10
496,1981,7,105,25,22,11
496,1981,7,158,25,14,12
496,1981,7,110,1,13,13
496,1981,7,117,4,4,14
496,1981,7,95,32,5,15
496,1981,7,201,54,21,16
496,1981,7,212,34,6,17
496,1981,7,197,45,23,18
496,1981,7,178,3,3,19
496,1981,7,202,6,12,20
496,1981,7,194,57,24,21
496,1981,7,175,27,17,22
496,1981,7,119,21,18,23
496,1981,7,163,4,8,24
496,1981,7,177,56,0,25
496,1981,7,192,56,0,26
496,1981,7,205,53,0,27
496,1981,7,198,21,0,28
496,1981,7,118,53,0,29
496,1981,7,213,45,0,30
497,1981,44,178,3,2,1
497,1981,44,117,4,5,2
497,1981,44,152,51,8,3
497,1981,44,95,32,9,4
497,1981,44,137,34,4,5
497,1981,44,172,27,12,6
497,1981,44,187,1,6,7
497,1981,44,199,3,1,8
497,1981,44,202,6,18,9
497,1981,44,177,56,20,10
497,1981,44,119,21,11,11
497,1981,44,110,1,14,12
497,1981,44,105,25,17,13
497,1981,44,194,57,24,14
497,1981,44,118,53,22,15
497,1981,44,207,51,10,16
497,1981,44,203,6,3,17
497,1981,44,212,34,16,18
497,1981,44,176,55,23,19
497,1981,44,158,25,19,20
497,1981,44,163,4,13,21
497,1981,44,175,27,7,22
497,1981,44,173,32,15,23
497,1981,44,197,45,21,24
497,1981,44,201,54,0,25
497,1981,44,192,56,0,26
497,1981,44,206,37,0,27
497,1981,44,198,21,0,28
497,1981,44,205,53,0,29
497,1981,44,213,45,0,30
498,1980,25,178,3,1,1
498,1980,25,137,34,4,2
498,1980,25,177,56,13,3
498,1980,25,206,25,22,4
498,1980,25,152,51,20,5
498,1980,25,117,1,12,6
498,1980,25,217,34,16,7
498,1980,25,221,51,23,8
498,1980,25,222,6,11,9
498,1980,25,223,57,15,10
498,1980,25,224,56,24,11
498,1980,25,203,6,8,12
498,1980,25,172,27,2,13
498,1980,25,119,21,7,14
498,1980,25,176,54,21,15
498,1980,25,207,32,6,16
498,1980,25,200,21,14,17
498,1980,25,199,3,10,18
498,1980,25,173,32,5,19
498,1980,25,187,1,17,20
498,1980,25,219,4,9,21
498,1980,25,163,4,19,22
498,1980,25,202,27,3,23
498,1980,25,197,25,18,24
498,1980,25,225,58,0,25
498,1980,25,140,58,0,26
498,1980,25,136,54,0,27
498,1980,25,158,45,0,28
499,1980,18,163,4,6,1
499,1980,18,173,32,7,2
499,1980,18,178,3,10,3
499,1980,18,202,27,2,4
499,1980,18,117,1,13,5
499,1980,18,119,21,14,6
499,1980,18,176,54,20,7
499,1980,18,217,34,18,8
499,1980,18,177,56,15,9
499,1980,18,200,21,16,10
499,1980,18,187,1,23,11
499,1980,18,197,25,22,12
499,1980,18,152,51,17,13
499,1980,18,206,25,24,14
499,1980,18,224,56,19,15
499,1980,18,203,6,3,16
499,1980,18,221,51,21,17
499,1980,18,219,4,1,18
499,1980,18,137,34,9,19
499,1980,18,172,27,5,20
499,1980,18,223,57,12,21
499,1980,18,222,6,8,22
499,1980,18,207,32,11,23
499,1980,18,199,3,4,24
499,1980,18,136,54,0,25
499,1980,18,225,58,0,26
499,1980,18,140,58,0,27
499,1980,18,158,45,0,28
500,1980,30,163,4,2,1
500,1980,30,172,27,4,2
500,1980,30,202,27,5,3
500,1980,30,137,34,3,4
500,1980,30,199,3,6,5
500,1980,30,200,21,19,6
500,1980,30,197,25,13,7
500,1980,30,224,56,18,8
500,1980,30,223,57,20,9
500,1980,30,217,34,17,10
500,1980,30,187,1,21,11
500,1980,30,207,32,15,12
500,1980,30,209,58,24,13
500,1980,30,152,51,12,14
500,1980,30,219,4,1,15
500,1980,30,206,25,16,16
500,1980,30,177,56,23,17
500,1980,30,221,51,7,18
500,1980,30,178,3,8,19
500,1980,30,203,6,10,20
500,1980,30,222,6,9,21
500,1980,30,119,21,11,22
500,1980,30,158,45,22,23
500,1980,30,173,32,14,24
500,1980,30,117,1,0,25
500,1980,30,176,54,0,26
500,1980,30,225,58,0,27
500,1980,30,136,54,0,28
501,1980,43,137,34,1,1
501,1980,43,119,21,8,2
501,1980,43,224,56,24,3
501,1980,43,187,1,21,4
501,1980,43,222,6,16,5
501,1980,43,202,27,9,6
501,1980,43,200,21,17,7
501,1980,43,206,25,14,8
501,1980,43,163,4,2,9
501,1980,43,219,4,11,10
501,1980,43,177,56,22,11
501,1980,43,223,57,23,12
501,1980,43,152,51,6,13
501,1980,43,178,3,5,14
501,1980,43,203,6,10,15
501,1980,43,221,51,3,16
501,1980,43,172,27,13,17
501,1980,43,158,45,19,18
501,1980,43,199,3,7,19
501,1980,43,197,25,12,20
501,1980,43,173,32,20,21
501,1980,43,136,54,4,22
501,1980,43,207,32,15,23
501,1980,43,217,34,18,24
501,1980,43,225,58,0,25
501,1980,43,209,58,0,26
501,1980,43,226,1,0,27
502,1980,40,202,27,2,1
502,1980,40,178,3,1,2
502,1980,40,199,3,4,3
502,1980,40,163,4,6,4
502,1980,40,197,25,9,5
502,1980,40,203,6,12,6
502,1980,40,177,56,21,7
502,1980,40,222,6,14,8
502,1980,40,206,25,11,9
502,1980,40,173,32,8,10
502,1980,40,172,27,3,11
502,1980,40,136,54,15,12
502,1980,40,187,1,20,13
502,1980,40,119,21,16,14
502,1980,40,207,32,17,15
502,1980,40,221,51,10,16
502,1980,40,137,34,7,17
502,1980,40,117,1,19,18
502,1980,40,224,56,24,19
502,1980,40,227,57,23,20
502,1980,40,152,51,18,21
502,1980,40,217,34,22,22
502,1980,40,200,21,13,23
502,1980,40,219,4,5,24
502,1980,40,209,58,0,25
502,1980,40,225,58,0,26
502,1980,40,158,45,0,27
503,1980,6,199,3,2,1
503,1980,6,172,27,5,2
503,1980,6,137,34,4,3
503,1980,6,200,21,15,4
503,1980,6,203,6,6,5
503,1980,6,224,56,18,6
503,1980,6,207,32,19,7
503,1980,6,119,21,11,8
503,1980,6,173,32,14,9
503,1980,6,136,54,13,10
503,1980,6,202,27,1,11
503,1980,6,163,4,20,12
503,1980,6,221,51,7,13
503,1980,6,222,6,17,14
503,1980,6,219,4,16,15
503,1980,6,178,3,3,16
503,1980,6,152,51,8,17
503,1980,6,197,25,9,18
503,1980,6,117,1,10,19
503,1980,6,206,25,12,20
503,1980,6,187,1,0,21
503,1980,6,158,45,0,22
503,1980,6,209,58,0,23
503,1980,6,177,56,0,24
503,1980,6,217,34,0,25
503,1980,6,227,57,0,26
503,1980,6,225,58,0,27
504,1980,34,178,3,4,1
504,1980,34,202,27,3,2
504,1980,34,172,27,1,3
504,1980,34,137,34,8,4
504,1980,34,163,4,2,5
504,1980,34,199,3,5,6
504,1980,34,187,1,13,7
504,1980,34,203,6,17,8
504,1980,34,119,21,18,9
504,1980,34,200,21,15,10
504,1980,34,206,25,20,11
504,1980,34,222,6,19,12
504,1980,34,224,56,24,13
504,1980,34,197,25,16,14
504,1980,34,158,45,21,15
504,1980,34,176,54,11,16
504,1980,34,221,51,10,17
504,1980,34,207,32,12,18
504,1980,34,177,56,23,19
504,1980,34,152,51,9,20
504,1980,34,117,1,7,21
504,1980,34,173,32,14,22
504,1980,34,219,4,6,23
504,1980,34,217,34,22,24
504,1980,34,209,58,0,25
504,1980,34,136,57,0,26
504,1980,34,225,58,0,27
505,1980,38,178,3,3,1
505,1980,38,137,34,5,2
505,1980,38,199,3,4,3
505,1980,38,206,25,10,4
505,1980,38,197,25,11,5
505,1980,38,117,1,7,6
505,1980,38,212,34,17,7
505,1980,38,187,1,12,8
505,1980,38,119,21,21,9
505,1980,38,222,6,23,10
505,1980,38,211,3,18,11
505,1980,38,224,56,22,12
505,1980,38,200,21,24,13
505,1980,38,163,4,16,14
505,1980,38,202,27,1,15
505,1980,38,176,54,15,16
505,1980,38,207,32,9,17
505,1980,38,152,51,6,18
505,1980,38,203,6,19,19
505,1980,38,172,27,2,20
505,1980,38,221,51,8,21
505,1980,38,158,45,20,22
505,1980,38,173,32,14,23
505,1980,38,219,4,13,24
505,1980,38,136,57,0,25
505,1980,38,177,56,0,26
505,1980,38,228,3,0,27
506,1980,10,172,27,5,1
506,1980,10,199,3,4,2
506,1980,10,178,3,1,3
506,1980,10,137,34,6,4
506,1980,10,152,51,19,5
506,1980,10,203,6,16,6
506,1980,10,207,32,9,7
506,1980,10,200,21,17,8
506,1980,10,119,21,10,9
506,1980,10,206,25,22,10
506,1980,10,117,1,14,11
506,1980,10,176,54,13,12
506,1980,10,222,6,21,13
506,1980,10,136,57,24,14
506,1980,10,197,25,23,15
506,1980,10,173,32,11,16
506,1980,10,187,1,20,17
506,1980,10,219,4,2,18
506,1980,10,163,4,3,19
506,1980,10,158,45,18,20
506,1980,10,202,27,7,21
506,1980,10,224,56,12,22
506,1980,10,177,56,8,23
506,1980,10,212,34,15,24
506,1980,10,211,3,0,25
506,1980,10,229,54,0,26
507,1980,70,219,4,2,1
507,1980,70,178,3,3,2
507,1980,70,199,3,4,3
507,1980,70,172,27,5,4
507,1980,70,137,34,7,5
507,1980,70,173,32,9,6
507,1980,70,117,1,12,7
507,1980,70,203,6,15,8
507,1980,70,163,4,1,9
507,1980,70,212,34,14,10
507,1980,70,224,56,23,11
507,1980,70,176,54,16,12
507,1980,70,222,6,22,13
507,1980,70,119,21,18,14
507,1980,70,211,3,20,15
507,1980,70,177,56,11,16
507,1980,70,95,32,24,17
507,1980,70,187,1,21,18
507,1980,70,152,51,8,19
507,1980,70,202,27,13,20
507,1980,70,197,25,6,21
507,1980,70,158,45,19,22
507,1980,70,206,25,10,23
507,1980,70,207,32,17,24
507,1980,70,136,57,0,25
507,1980,70,200,21,0,26
508,1980,39,137,34,5,1
508,1980,39,163,4,1,2
508,1980,39,172,27,6,3
508,1980,39,199,3,3,4
508,1980,39,197,25,17,5
508,1980,39,117,1,18,6
508,1980,39,203,6,7,7
508,1980,39,207,32,10,8
508,1980,39,222,6,12,9
508,1980,39,176,54,20,10
508,1980,39,178,3,4,11
508,1980,39,206,25,23,12
508,1980,39,152,51,8,13
508,1980,39,158,45,19,14
508,1980,39,119,21,14,15
508,1980,39,219,4,2,16
508,1980,39,230,51,22,17
508,1980,39,209,57,24,18
508,1980,39,187,1,9,19
508,1980,39,224,56,21,20
508,1980,39,95,32,16,21
508,1980,39,173,32,11,22
508,1980,39,202,27,15,23
508,1980,39,212,34,13,24
508,1980,39,211,3,0,25
508,1980,39,136,57,0,26
508,1980,39,191,21,0,27
508,1980,39,177,56,0,28
508,1980,39,200,21,0,29
509,1980,21,137,34,5,1
509,1980,21,178,3,6,2
509,1980,21,199,3,3,3
509,1980,21,173,32,18,4
509,1980,21,177,56,11,5
509,1980,21,202,27,13,6
509,1980,21,117,1,24,7
509,1980,21,222,6,16,8
509,1980,21,172,27,20,9
509,1980,21,163,4,1,10
509,1980,21,211,3,21,11
509,1980,21,158,45,17,12
509,1980,21,197,25,12,13
509,1980,21,219,4,2,14
509,1980,21,176,54,23,15
509,1980,21,207,32,10,16
509,1980,21,119,21,7,17
509,1980,21,206,25,22,18
509,1980,21,187,1,14,19
509,1980,21,212,34,9,20
509,1980,21,224,56,15,21
509,1980,21,203,6,8,22
509,1980,21,152,51,4,23
509,1980,21,230,51,19,24
509,1980,21,95,32,0,25
509,1980,21,181,21,0,26
509,1980,21,136,57,0,27
509,1980,21,209,57,0,28
510,1980,7,178,3,2,1
510,1980,7,199,3,5,2
510,1980,7,202,27,3,3
510,1980,7,187,1,7,4
510,1980,7,203,6,22,5
510,1980,7,212,34,10,6
510,1980,7,197,25,15,7
510,1980,7,172,27,9,8
510,1980,7,177,56,6,9
510,1980,7,173,32,17,10
510,1980,7,200,21,21,11
510,1980,7,136,57,19,12
510,1980,7,117,1,12,13
510,1980,7,163,4,23,14
510,1980,7,219,4,13,15
510,1980,7,137,34,1,16
510,1980,7,207,32,18,17
510,1980,7,110,51,8,18
510,1980,7,158,45,14,19
510,1980,7,224,56,16,20
510,1980,7,152,51,4,21
510,1980,7,119,21,11,22
510,1980,7,206,25,20,23
510,1980,7,191,25,24,24
510,1980,7,176,54,0,25
510,1980,7,222,6,0,26
510,1980,7,211,3,0,27
510,1980,7,214,3,0,28
511,1980,46,178,3,5,1
511,1980,46,199,3,3,2
511,1980,46,202,27,7,3
511,1980,46,173,32,4,4
511,1980,46,172,27,12,5
511,1980,46,207,32,11,6
511,1980,46,163,4,6,7
511,1980,46,176,54,17,8
511,1980,46,211,3,15,9
511,1980,46,177,56,14,10
511,1980,46,222,6,23,11
511,1980,46,187,1,9,12
511,1980,46,203,6,18,13
511,1980,46,197,25,22,14
511,1980,46,200,21,24,15
511,1980,46,152,51,1,16
511,1980,46,137,34,2,17
511,1980,46,212,34,8,18
511,1980,46,158,45,16,19
511,1980,46,119,21,20,20
511,1980,46,136,57,25,21
511,1980,46,224,56,19,22
511,1980,46,206,25,21,23
511,1980,46,110,51,10,24
511,1980,46,117,1,13,25
511,1980,46,191,25,0,26
511,1980,46,209,3,0,27
512,1979,25,172,27,1,1
512,1979,25,199,32,3,2
512,1979,25,187,1,6,3
512,1979,25,221,27,2,4
512,1979,25,207,32,7,5
512,1979,25,224,56,11,6
512,1979,25,173,58,16,7
512,1979,25,200,21,14,8
512,1979,25,178,3,15,9
512,1979,25,223,3,17,10
